name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,source_file,file_type,tempmax,tempmin,feelslikemax,feelslikemin,precipcover,sunrise,sunset,moonphase,description
"Bhopal, Madhya Pradesh, India",2024-04-07 17:00:00,93.3,89.1,41.1,16.43,0.0,0,,0,0.0,20.8,9.0,270.0,1007.9,49.7,3.2,493.3,1.8,5,,Partially cloudy,partly-cloudy-day,"VABP,42672099999,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-07 18:00:00,89.6,85.7,39.2,17.11,0.0,0,,0,0.0,21.3,8.1,270.0,1008.0,50.0,3.7,230.0,0.8,2,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-07 19:00:00,86.8,83.6,42.7,21.36,0.0,0,,0,0.0,12.5,6.9,137.0,1009.0,50.0,2.5,75.7,0.3,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-07 20:00:00,82.6,81.7,53.9,37.2,0.0,0,,0,0.0,7.4,6.9,90.0,1008.4,84.3,2.8,0.2,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-07 21:00:00,80.6,79.9,50.0,34.45,0.0,0,,0,0.0,7.6,5.8,100.0,1010.0,88.9,3.1,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-07 22:00:00,80.6,79.9,50.0,34.45,0.0,0,,0,0.0,6.7,4.7,70.0,1011.0,88.9,3.1,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-07 23:00:00,78.9,78.9,51.1,37.94,0.0,0,,0,0.0,8.3,4.7,355.0,1009.4,50.0,2.8,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 00:00:00,79.6,79.6,55.5,43.53,0.0,0,,0,0.0,9.2,5.6,193.6,1009.0,5.9,,0.0,0.0,0,,Clear,clear-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 01:00:00,78.7,78.7,55.3,44.54,0.0,0,,0,0.0,8.3,5.4,200.0,1008.0,0.2,,0.0,0.0,0,,Clear,clear-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 02:00:00,77.3,77.3,58.4,52.16,0.0,0,,0,0.0,6.9,5.8,360.0,1006.7,50.0,1.2,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,42667099999,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 03:00:00,75.1,75.1,57.1,53.56,0.0,0,,0,0.0,4.0,3.4,335.3,1008.0,3.8,,0.0,0.0,0,,Clear,clear-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 04:00:00,71.7,71.7,56.9,59.7,0.0,0,,0,0.0,6.9,1.1,12.5,1008.0,16.3,,0.0,0.0,0,,Clear,clear-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 05:00:00,74.6,74.6,54.5,49.58,0.0,0,,0,0.0,7.4,5.8,70.0,1008.8,50.0,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 06:00:00,73.4,73.4,51.8,46.74,0.0,0,,0,0.0,5.6,5.8,90.0,1011.0,88.9,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 07:00:00,77.0,77.0,51.8,41.45,0.0,0,,0,0.0,5.6,6.9,80.0,1012.0,88.9,2.5,5.6,0.0,0,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 08:00:00,82.3,81.2,52.3,35.55,0.0,0,,0,0.0,8.5,7.9,51.0,1011.7,45.2,3.2,117.8,0.4,1,,Partially cloudy,partly-cloudy-day,"VABP,42672099999,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 09:00:00,84.2,82.5,51.8,32.77,0.0,0,,0,0.0,9.6,9.2,50.0,1014.0,50.0,3.7,306.5,1.1,3,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 10:00:00,86.0,83.6,50.0,28.94,0.0,0,,0,0.0,12.8,10.3,50.0,1014.0,50.0,3.7,539.8,1.9,5,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 11:00:00,89.7,87.6,54.2,29.97,0.0,0,,0,0.0,14.5,6.9,70.0,1012.0,45.3,3.1,699.4,2.5,7,,Partially cloudy,partly-cloudy-day,"VABP,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 12:00:00,93.2,88.9,39.2,15.29,0.0,0,,0,0.0,14.8,6.9,60.0,1013.0,50.0,3.7,859.2,3.1,9,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 13:00:00,93.2,89.6,46.4,20.16,0.0,0,,0,0.0,13.6,4.7,60.0,1012.0,50.0,3.7,801.9,2.9,8,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 14:00:00,93.9,91.1,51.7,24.04,0.0,0,,0,0.0,12.3,4.7,51.0,1008.9,49.9,3.1,972.2,3.5,10,,Partially cloudy,partly-cloudy-day,"VABP,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 15:00:00,91.4,88.1,48.2,22.82,0.0,0,,0,0.0,12.3,3.4,40.0,1010.0,88.9,3.7,806.4,2.9,8,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 16:00:00,78.8,78.8,53.6,41.73,0.0,0,,0,0.0,12.1,10.3,260.0,1011.0,88.9,2.5,692.3,2.5,7,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 17:00:00,80.3,80.6,57.3,45.54,0.197,100,rain,0,0.0,12.5,6.8,26.0,1008.8,64.3,3.1,445.4,1.6,4,,"Rain, Partially cloudy",rain,"VABP,42672099999,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 18:00:00,84.2,82.5,51.8,32.77,0.0,0,,0,0.0,13.2,3.4,20.0,1010.0,50.0,3.7,229.9,0.8,2,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 19:00:00,80.6,80.5,55.4,42.0,0.0,0,,0,0.0,11.0,8.1,80.0,1011.0,50.0,3.7,62.1,0.2,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 20:00:00,78.8,78.8,57.6,48.2,0.0,0,,0,0.0,7.6,5.8,55.0,1010.7,54.6,3.2,0.2,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 21:00:00,78.8,78.8,53.6,41.73,0.0,0,,0,0.0,8.9,8.1,70.0,1012.0,50.0,3.7,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 22:00:00,77.0,77.0,53.6,44.28,0.0,0,,0,0.0,10.3,11.4,80.0,1013.0,50.0,3.7,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-08 23:00:00,77.0,77.0,55.1,46.78,0.0,0,,0,0.0,12.3,13.9,70.0,1011.8,50.0,3.2,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 00:00:00,80.1,80.5,57.1,45.35,0.0,0,,0,0.0,13.4,7.6,126.2,1011.0,31.0,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 01:00:00,79.2,79.2,55.5,44.05,0.0,0,,0,0.0,13.9,7.6,131.4,1010.0,52.9,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 02:00:00,73.7,73.7,62.7,68.56,0.0,0,,0,0.0,13.0,9.2,70.0,1009.1,40.0,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,42667099999,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 03:00:00,75.6,75.6,58.2,54.69,0.0,0,,0,0.0,12.3,6.0,139.2,1010.0,40.7,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 04:00:00,74.9,74.9,60.9,61.68,0.0,0,,0,0.0,10.7,4.5,145.8,1009.0,36.3,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 05:00:00,73.6,73.6,63.6,70.95,0.0,0,,0,0.0,9.8,8.1,110.0,1010.1,45.4,3.2,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 06:00:00,77.1,77.1,63.2,62.34,0.0,0,,0,0.0,10.1,6.3,157.8,1010.0,35.5,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 07:00:00,77.0,77.0,60.8,57.39,0.0,0,,0,0.0,10.3,9.2,100.0,1013.0,0.0,3.1,5.7,0.0,0,,Clear,clear-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 08:00:00,80.3,81.5,62.4,54.54,0.0,0,,0,0.0,12.5,13.3,111.0,1011.0,10.2,2.6,127.4,0.5,1,,Clear,clear-day,"42672099999,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 09:00:00,78.2,78.2,61.8,57.19,0.0,0,,0,0.0,17.0,7.8,166.6,1012.0,2.7,,360.1,1.3,4,,Clear,clear-day,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 10:00:00,79.8,79.8,62.7,55.97,0.0,0,,0,0.0,19.9,8.9,170.1,1012.0,2.3,,573.0,2.1,6,,Clear,clear-day,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 11:00:00,91.7,91.7,60.9,35.96,0.0,0,,0,0.0,21.0,9.1,110.0,1012.0,1.9,3.1,747.5,2.7,7,,Clear,clear-day,"VABP,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 12:00:00,91.1,92.6,63.8,40.44,0.0,0,,0,0.0,21.3,8.5,169.1,1012.0,12.3,,912.3,3.3,9,,Clear,clear-day,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 13:00:00,91.7,92.5,62.5,38.04,0.0,0,,0,0.0,18.3,5.4,161.6,1011.0,39.8,,805.0,2.9,8,,Partially cloudy,partly-cloudy-day,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 14:00:00,93.5,92.4,57.7,30.26,0.0,0,,0,0.0,14.8,8.0,85.0,1008.8,88.7,2.8,820.5,3.0,8,,Partially cloudy,partly-cloudy-day,"VABP,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 15:00:00,94.4,94.3,60.2,32.21,0.0,0,,0,0.0,12.1,2.9,154.4,1009.0,60.3,,751.2,2.7,8,,Partially cloudy,partly-cloudy-day,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 16:00:00,78.9,78.9,55.5,44.57,0.0,0,,0,0.0,11.2,9.2,320.0,1011.0,90.0,3.7,548.4,2.0,5,,Partially cloudy,partly-cloudy-day,42667099999,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 17:00:00,79.8,79.8,57.9,47.18,0.039,100,rain,0,0.0,10.1,3.3,355.0,1008.7,89.1,2.8,403.4,1.5,4,,"Rain, Partially cloudy",rain,"VABP,42672099999,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 18:00:00,78.8,78.8,55.4,44.56,0.0,0,,0,0.0,11.6,16.1,60.0,1011.0,88.9,3.1,199.1,0.7,2,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 19:00:00,77.0,77.0,60.8,57.39,0.0,0,,0,0.0,9.8,10.3,90.0,1011.0,88.9,3.1,49.2,0.2,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 20:00:00,76.9,76.9,57.2,50.76,0.0,0,,0,0.0,9.6,10.3,105.0,1010.9,88.9,2.8,0.2,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 21:00:00,77.0,77.0,57.2,50.46,0.0,0,,0,0.0,6.7,9.2,50.0,1013.0,88.9,3.1,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 22:00:00,75.2,75.2,59.0,57.15,0.0,0,,0,0.0,10.7,11.4,90.0,1013.0,88.9,3.1,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-09 23:00:00,73.9,73.9,62.7,68.12,0.0,0,,0,0.0,14.3,10.3,90.0,1010.2,68.6,2.8,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 00:00:00,76.2,76.2,61.8,61.06,0.0,0,,0,0.0,14.8,9.4,139.7,1013.0,35.9,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 01:00:00,75.5,75.5,62.7,64.56,0.0,0,,0,0.0,16.6,8.3,135.3,1012.0,32.3,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 02:00:00,72.8,72.8,62.3,69.78,0.0,0,,0,0.0,13.9,11.4,140.0,1009.6,90.0,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,42667099999,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 03:00:00,74.2,74.2,64.7,72.17,0.0,0,,0,0.0,14.8,8.5,144.1,1011.0,29.4,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 04:00:00,72.1,72.1,65.4,79.58,0.0,0,,0,0.0,16.8,9.6,170.5,1011.0,48.3,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 05:00:00,71.7,71.7,66.9,85.07,0.0,0,,0,0.0,16.3,10.3,110.0,1012.1,68.6,2.8,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 06:00:00,75.8,75.8,65.7,70.99,0.0,0,,0,0.0,14.3,7.2,188.8,1012.0,40.5,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 07:00:00,75.2,75.2,69.8,83.34,0.0,0,,0,0.0,12.5,8.1,80.0,1013.0,88.9,3.1,6.1,0.0,0,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 08:00:00,77.8,77.8,65.6,66.15,0.0,0,,0,0.0,14.3,9.0,90.0,1012.7,30.1,3.2,120.5,0.4,1,,Partially cloudy,partly-cloudy-day,"VABP,42672099999,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 09:00:00,79.1,79.1,64.8,61.81,0.0,0,,0,0.0,17.0,7.4,204.3,1013.0,30.7,,339.3,1.2,3,,Partially cloudy,partly-cloudy-day,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 10:00:00,79.6,79.6,65.0,61.11,0.0,0,,0,0.0,18.8,6.9,210.9,1012.0,46.2,,568.9,2.0,6,,Partially cloudy,partly-cloudy-day,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 11:00:00,90.4,91.8,63.7,41.26,0.0,0,,0,0.0,20.4,6.9,139.0,1012.2,30.6,3.1,710.7,2.6,7,,Partially cloudy,partly-cloudy-day,"VABP,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 12:00:00,89.0,91.6,66.3,47.25,0.0,0,,0,0.0,20.6,5.4,240.0,1012.0,87.1,,709.0,2.6,7,,Partially cloudy,partly-cloudy-day,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 13:00:00,89.9,92.2,65.6,44.8,0.0,0,,0,0.0,16.1,3.8,252.6,1011.0,57.4,,841.3,3.0,8,,Partially cloudy,partly-cloudy-day,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 14:00:00,89.6,89.6,60.8,38.22,0.0,0,,0,0.0,13.9,2.2,200.0,1009.2,88.9,3.1,829.6,3.0,8,,Partially cloudy,partly-cloudy-day,"VABP,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 15:00:00,82.5,85.5,68.1,61.85,0.0,0,,0,0.0,12.1,23.0,310.0,1011.0,90.0,2.5,638.6,2.3,6,,Partially cloudy,partly-cloudy-day,42667099999,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 16:00:00,76.7,76.7,69.2,77.52,0.0,0,,0,0.0,22.8,7.8,347.4,1011.0,97.3,,440.2,1.6,4,,Overcast,cloudy,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 17:00:00,69.1,69.1,67.8,95.62,1.102,100,rain,0,0.0,23.3,10.1,231.0,1011.3,89.1,1.6,304.2,1.1,3,,"Rain, Partially cloudy",rain,"VABP,42672099999,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 18:00:00,78.7,78.7,66.8,66.99,0.0,0,,0,0.0,18.3,4.7,36.5,1010.0,100.0,,133.2,0.5,1,,Overcast,cloudy,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 19:00:00,80.5,82.9,67.2,63.95,0.0,0,,0,0.0,9.2,0.9,165.8,1010.0,99.8,,39.8,0.1,0,,Overcast,cloudy,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 20:00:00,69.8,69.8,66.2,88.23,0.0,0,,0,0.0,8.7,11.4,115.0,1012.2,88.9,2.2,0.2,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 21:00:00,76.0,76.0,67.0,73.71,0.0,0,,0,0.0,8.1,4.3,182.9,1012.0,97.3,,0.0,0.0,0,,Overcast,cloudy,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 22:00:00,75.5,75.5,67.4,75.98,0.0,0,,0,0.0,7.2,3.6,144.0,1012.0,95.8,,0.0,0.0,0,,Overcast,cloudy,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-10 23:00:00,68.7,68.7,66.3,92.24,0.0,0,,0,0.0,5.8,5.8,110.0,1012.1,68.6,2.8,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 00:00:00,71.9,71.9,67.2,85.22,0.047,100,rain,0,0.0,5.4,7.4,155.2,1012.0,92.5,,0.0,0.0,0,,"Rain, Overcast",rain,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 01:00:00,71.1,71.1,66.1,84.12,0.0,0,,0,0.0,13.2,6.5,154.5,1012.0,90.9,,0.0,0.0,0,,Overcast,cloudy,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 02:00:00,67.8,67.8,66.3,94.79,0.0,0,,0,0.0,11.4,5.8,345.0,1012.2,40.0,2.8,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 03:00:00,70.1,70.1,63.8,80.44,0.0,0,,0,0.0,9.8,6.0,161.6,1011.0,99.3,,0.0,0.0,0,,Overcast,cloudy,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 04:00:00,70.2,70.2,63.8,79.95,0.0,0,,0,0.0,11.2,5.4,166.0,1012.0,89.9,,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,remote,April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 05:00:00,67.4,67.4,65.2,92.6,0.0,0,,0,0.0,12.1,3.4,320.0,1012.3,45.4,2.8,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 06:00:00,68.0,68.0,68.0,100.0,0.0,0,,0,0.0,11.9,6.9,70.0,1014.0,50.0,1.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 07:00:00,71.6,71.6,71.6,100.0,0.0,0,,0,0.0,11.4,8.1,70.0,1014.0,50.0,1.9,7.1,0.0,0,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 08:00:00,73.4,73.4,69.4,87.31,0.0,0,,0,0.0,13.4,6.8,70.0,1014.1,45.3,2.0,128.8,0.5,1,,Partially cloudy,partly-cloudy-day,"VABP,42672099999,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 09:00:00,75.2,75.2,75.2,100.0,0.0,0,,0,0.0,17.4,11.4,90.0,1015.0,50.0,3.1,317.0,1.1,3,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 10:00:00,77.0,77.0,77.0,100.0,0.0,0,,0,0.0,18.6,9.2,100.0,1016.0,88.9,3.1,444.2,1.6,4,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 11:00:00,80.7,87.2,76.9,88.49,0.0,0,,0,0.0,19.0,8.0,115.0,1013.8,88.9,2.8,646.2,2.3,6,,Partially cloudy,partly-cloudy-day,"VABP,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 12:00:00,84.2,88.4,69.8,62.06,0.0,0,,0,0.0,19.5,9.2,110.0,1014.0,50.0,3.1,867.3,3.1,9,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 13:00:00,87.8,90.3,66.2,48.88,0.0,0,,0,0.0,17.9,10.3,130.0,1014.0,88.9,3.1,869.2,3.1,9,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 14:00:00,86.0,88.4,66.2,51.72,0.0,0,,0,0.0,16.1,8.0,135.0,1012.3,55.4,2.8,750.0,2.7,8,,Partially cloudy,partly-cloudy-day,"VABP,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 15:00:00,87.8,90.3,66.2,48.88,0.0,0,,0,0.0,15.2,6.9,130.0,1013.0,50.0,3.1,761.7,2.7,8,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 16:00:00,86.0,88.4,66.2,51.76,0.0,0,,0,0.0,14.1,6.9,120.0,1012.0,27.3,3.7,686.8,2.5,7,,Partially cloudy,partly-cloudy-day,"VABP,42667099999",April 2024.csv,.csv,,,,,,,,,
"Bhopal, Madhya Pradesh, India",2024-04-11 17:00:00,86.9,88.8,65.1,48.41,0.0,0,,0,0.0,14.1,7.9,140.0,1009.4,41.2,3.2,498.7,1.8,5,,Partially cloudy,partly-cloudy-day,"VABP,42672099999,42667099999,42763099999",April 2024.csv,.csv,,,,,,,,,
